Temperature,Humidity,WindSpeed,Pressure,Rainfall
22.2,99.8,7.0,996.4,128.0
30.8,62.9,2.3,1015.8,61.5
36.3,84.5,22.3,999.1,137.4
39.1,79.9,19.5,1013.8,115.9
22.0,67.9,15.2,1007.7,99.2
22.1,45.9,13.2,1017.9,65.9
24.5,76.1,27.8,994.6,134.2
20.7,53.8,23.3,996.4,108.0
25.2,82.5,15.9,1005.2,142.9
30.7,76.5,11.3,998.7,120.2
28.4,93.4,4.1,984.6,115.1
19.7,85.1,13.8,991.5,125.7
37.4,90.7,24.6,1009.4,161.7
25.4,67.7,22.4,1019.8,144.9
16.8,62.9,6.9,991.8,93.1
37.4,87.6,27.9,1000.9,168.9
29.4,64.9,6.6,1005.7,75.5
25.0,40.7,18.4,1011.3,71.5
21.5,67.4,24.4,1013.3,119.7
28.6,77.8,8.7,1006.2,114.0
20.2,55.9,25.4,1009.0,117.5
37.5,66.3,7.0,997.4,83.3
25.4,56.8,29.2,1002.2,110.6
17.4,63.5,13.8,1002.4,118.2
27.3,56.0,21.3,1002.8,123.5
24.6,94.4,16.6,989.9,167.5
31.2,64.1,15.4,984.3,118.6
38.1,83.5,23.7,991.8,158.4
17.7,45.6,29.2,1000.4,127.4
34.3,68.6,4.7,1004.1,87.5
26.8,66.9,20.5,1007.8,122.3
30.8,79.8,2.3,1003.3,86.0
34.1,54.4,17.5,1001.6,70.6
30.1,93.1,8.1,1021.3,121.0
32.6,42.6,12.4,983.8,81.9
19.1,83.7,13.2,1019.5,148.2
24.9,54.5,12.6,998.8,98.8
32.4,43.6,20.2,1011.1,77.0
27.2,43.0,22.0,1014.0,105.4
34.7,46.1,19.5,982.4,60.7
33.2,84.9,20.1,990.4,155.6
17.7,54.0,21.5,1023.4,119.7
16.9,72.5,28.6,1004.4,142.2
36.1,88.9,12.5,1019.7,129.7
16.7,72.1,11.4,985.2,108.8
25.0,72.5,29.2,995.3,161.0
29.5,94.9,10.9,992.0,147.9
34.5,73.5,6.8,1020.4,107.7
27.7,72.8,22.0,1021.2,142.7
19.4,97.8,18.2,986.3,150.7
19.4,74.4,15.0,989.9,143.1
38.4,88.0,23.5,993.5,156.4
26.2,91.1,2.4,997.8,118.4
17.4,65.4,11.8,992.9,127.7
19.8,52.8,16.4,1018.4,102.7
36.8,51.7,9.7,1025.0,61.3
30.4,89.8,16.8,1000.1,126.5
31.6,66.3,16.9,985.5,109.3
27.9,40.9,11.4,986.3,75.9
30.0,49.4,19.2,1019.7,78.7
28.9,62.6,15.6,1011.6,119.7
21.0,70.0,29.8,984.1,143.6
15.8,56.1,22.3,996.5,124.1
21.3,96.7,18.8,1009.3,149.7
16.4,88.8,24.9,1002.3,186.9
37.0,57.0,13.1,998.7,96.1
36.9,43.6,23.1,1003.3,83.9
19.0,92.7,23.9,981.8,154.2
30.7,59.7,17.4,1003.2,96.8
19.7,53.5,4.2,1013.3,70.9
20.3,42.7,14.0,1012.7,70.0
39.1,46.9,11.3,994.3,79.8
15.9,84.1,28.5,1018.9,188.6
37.0,43.0,9.7,982.7,39.4
22.8,68.7,12.1,1018.8,112.0
25.1,57.0,20.7,992.6,125.6
19.7,48.7,28.4,980.4,95.7
17.2,68.6,3.3,1012.0,114.4
35.7,42.4,13.4,1004.9,49.7
25.3,76.4,9.1,1006.7,110.3
33.6,70.4,5.7,1010.2,86.8
16.2,69.8,6.9,1024.0,100.4
38.5,99.3,15.7,1007.4,160.5
36.1,69.6,18.0,1020.6,128.8
39.9,40.7,17.8,988.8,45.9
29.4,90.3,11.2,1020.8,120.5
38.7,51.9,3.7,1024.6,72.4
21.5,80.9,2.5,1020.5,129.0
27.4,40.6,20.7,982.0,88.6
37.2,76.0,8.2,981.3,117.1
24.3,97.4,14.6,1009.4,161.5
23.4,86.2,15.3,983.6,130.5
22.9,44.2,6.9,984.3,61.5
38.5,40.4,26.7,994.4,85.5
35.6,56.8,4.6,1018.2,53.8
19.0,87.6,9.4,1002.9,130.8
34.3,58.5,25.1,1006.3,93.4
37.7,65.2,27.8,982.5,121.9
18.2,82.6,5.0,984.4,129.9
39.2,79.8,21.9,1002.4,136.7
31.6,73.7,13.1,1013.2,103.5
26.4,80.8,24.4,1011.3,146.9
34.4,86.0,8.8,988.9,103.9
30.7,97.3,26.5,1002.1,173.1
33.2,86.2,17.2,987.6,134.9
31.2,74.7,21.0,980.9,109.5
22.0,88.0,16.3,1017.5,159.1
27.6,91.0,14.2,1004.9,138.4
28.6,76.8,17.0,998.6,127.2
25.8,81.2,21.5,986.7,144.3
15.9,56.5,2.2,1021.9,86.1
34.6,99.4,29.8,1022.2,174.2
15.3,97.8,4.0,986.1,122.5
29.3,74.5,21.8,1024.3,117.2
26.6,61.5,17.8,1009.2,112.1
23.1,50.4,13.3,981.1,69.1
25.5,61.8,12.1,1007.7,110.6
33.3,96.7,25.2,1010.9,184.0
22.7,78.8,9.3,1012.0,118.5
23.9,53.7,12.4,985.0,101.9
17.2,78.4,3.0,1014.3,114.5
21.8,91.2,20.2,993.5,163.6
24.3,45.8,2.1,1000.6,34.4
25.2,46.9,10.1,1017.1,54.6
35.2,55.8,3.3,1018.7,52.5
36.1,91.8,12.4,982.3,125.5
21.0,47.3,29.9,1024.0,128.7
30.0,67.3,23.4,1004.0,133.9
15.9,67.0,16.9,983.3,108.4
39.4,60.4,27.5,999.3,102.8
39.9,76.8,17.3,1008.6,106.0
38.2,91.2,16.1,1020.8,136.7
38.6,89.6,7.7,1014.9,136.2
36.3,63.4,23.5,984.3,112.8
17.7,97.1,26.8,988.7,177.1
18.6,76.8,22.9,1008.1,141.4
26.0,75.2,4.2,992.2,112.0
28.2,71.2,6.7,1000.8,101.8
30.5,42.5,11.2,990.0,80.9
26.0,42.9,17.6,1016.5,87.8
15.4,79.0,24.1,1022.9,137.7
28.4,84.0,16.3,1010.0,143.4
33.1,97.4,8.2,995.4,155.4
24.0,62.7,29.7,983.5,132.5
27.2,44.9,14.4,1014.8,55.3
39.1,79.8,9.7,1018.9,112.5
33.3,49.1,9.2,999.3,65.4
36.0,44.7,19.1,986.2,65.9
19.8,70.4,8.2,1005.3,109.9
21.1,80.8,25.7,1002.7,171.9
21.6,93.3,2.0,998.9,107.3
16.2,69.9,12.8,1002.7,128.7
21.2,66.3,29.1,1019.5,152.4
31.4,80.4,28.4,991.1,164.4
23.3,91.5,26.1,999.8,155.5
22.1,98.7,22.1,992.8,182.6
27.2,96.3,14.4,1018.8,152.2
15.0,83.3,5.2,1015.9,131.6
18.1,62.8,12.7,989.3,91.7
22.7,87.9,14.8,998.2,155.1
16.6,46.3,9.3,1005.5,68.1
31.7,86.5,24.0,987.1,132.6
16.0,55.9,5.7,980.6,99.0
32.7,80.6,26.9,999.7,158.3
22.9,62.4,29.2,1018.1,138.4
31.8,93.5,20.7,1012.8,166.3
28.8,95.4,11.2,1012.9,136.2
29.4,43.4,10.7,1001.4,57.2
34.0,91.5,19.1,1023.2,162.6
17.0,73.8,2.3,998.6,98.1
33.5,76.7,4.7,989.4,108.1
35.6,67.5,28.2,985.2,130.3
20.7,51.6,16.9,995.9,82.2
23.4,84.2,6.1,995.6,122.2
20.4,88.2,16.8,1015.1,158.8
18.2,98.1,15.6,983.0,172.1
35.2,50.5,7.0,1015.9,65.3
23.0,44.0,13.0,998.0,87.7
26.1,87.6,2.5,980.7,118.0
29.2,81.2,8.5,999.7,117.7
19.4,98.8,26.2,991.2,197.1
31.0,62.9,21.9,987.9,113.0
29.8,81.3,7.1,989.6,96.2
26.2,64.6,29.9,1018.1,118.5
24.1,64.3,9.2,988.4,107.3
40.0,41.7,2.2,1003.9,20.0
29.2,54.5,6.7,1016.6,88.1
38.8,50.8,3.2,982.9,47.0
22.3,89.9,22.5,1019.0,148.0
34.0,96.9,12.6,987.0,154.4
24.4,94.0,29.8,999.1,163.9
39.0,59.6,7.4,1024.1,71.0
26.3,99.5,18.1,1023.7,156.6
16.8,53.6,3.5,1018.2,59.5
21.5,92.1,28.7,1000.9,197.0
36.8,77.4,26.6,1024.3,132.0
20.4,63.0,17.3,1012.5,93.2
19.5,74.7,7.4,1005.4,98.7
16.7,78.9,17.7,1000.3,151.4
31.9,94.3,13.5,1004.0,158.3
23.7,98.4,5.9,1023.9,136.3
34.7,82.4,18.1,990.4,135.5
38.9,50.6,2.3,1013.3,34.4
17.4,40.7,11.7,989.2,56.0
33.9,76.0,11.1,987.7,99.4
26.6,74.2,19.2,1007.2,136.8
20.9,77.2,16.4,1003.9,137.7
22.5,87.6,11.9,999.3,146.4
17.1,61.3,13.1,1003.6,122.0
23.0,65.8,29.0,994.9,150.9
22.8,72.1,29.9,1015.5,133.4
39.5,85.9,17.5,997.2,143.0
25.5,54.1,21.1,1017.5,114.5
37.4,58.1,11.4,987.3,96.9
30.7,64.9,13.8,992.2,105.2
17.3,70.4,20.5,1005.4,133.5
23.8,85.1,21.0,1001.2,149.1
18.7,88.7,11.0,1002.3,143.2
21.8,63.4,8.7,993.9,102.8
22.5,68.5,14.2,992.3,128.1
27.0,47.7,23.8,1006.3,95.2
33.6,50.3,25.7,1009.9,91.7
32.2,88.4,11.9,980.8,125.0
18.8,82.5,26.0,985.5,179.2
33.1,60.0,29.8,1022.3,128.3
25.1,61.4,3.5,987.6,76.5
23.3,80.9,26.7,1014.4,168.9
30.7,76.4,25.5,1014.2,121.5
17.3,86.1,2.4,992.0,107.8
22.0,85.4,15.4,999.9,149.0
30.2,53.1,27.3,999.5,104.1
30.2,45.6,9.5,1005.9,43.6
16.1,52.1,15.2,988.9,80.5
22.4,71.0,7.0,1004.0,115.5
35.7,63.6,16.5,988.4,87.7
30.3,62.3,8.1,993.4,99.6
26.0,81.7,20.0,982.9,139.3
34.6,72.2,10.9,993.4,89.9
17.6,55.2,8.3,992.6,83.3
20.7,58.4,7.7,1006.7,96.1
35.0,41.1,22.9,989.0,92.5
15.8,88.4,8.2,983.6,119.7
32.8,43.5,12.7,999.2,72.2
25.5,76.6,23.8,1002.0,122.6
24.6,49.7,18.7,999.1,88.5
16.2,96.3,10.4,983.6,141.5
36.3,44.7,4.4,1024.9,46.3
37.1,83.6,23.6,988.1,129.3
38.7,73.3,15.5,984.6,104.6
30.3,47.4,27.5,999.9,106.4
16.8,54.0,14.1,1019.4,107.7
30.8,89.8,13.1,1010.0,153.6
17.5,92.4,12.6,996.1,134.8
37.5,53.5,23.9,1019.9,89.1
30.6,85.8,8.3,991.9,112.5
32.3,54.0,27.6,1020.6,127.6
23.4,87.3,25.7,989.4,144.6
28.1,52.3,5.5,1024.3,85.6
18.7,43.4,6.2,1017.4,48.7
33.7,96.0,16.7,1003.5,148.6
31.0,58.4,14.6,1012.6,78.6
38.9,74.9,28.5,1016.0,156.3
34.3,93.4,22.0,997.8,166.6
37.6,94.2,12.7,1016.2,134.7
15.2,70.2,19.7,1020.6,123.9
17.2,51.1,23.5,996.7,115.6
27.5,71.1,21.5,991.2,126.0
30.5,90.4,18.0,1017.7,141.8
30.4,61.8,22.3,993.6,109.9
36.9,97.7,28.8,1013.5,165.7
22.0,79.3,21.9,993.1,164.1
15.7,54.0,19.0,1018.7,88.5
39.4,49.8,26.5,1003.7,79.5
16.4,68.5,21.4,991.3,126.3
21.9,71.5,28.0,1008.7,163.6
36.4,88.9,4.1,1015.3,117.6
32.2,56.4,3.5,1003.3,82.0
16.2,98.5,16.4,1003.7,182.4
30.1,59.6,29.5,1012.6,140.3
28.8,78.4,15.0,1008.3,124.4
23.6,72.6,14.3,986.5,117.3
39.9,80.6,2.9,1013.2,108.1
21.2,46.9,6.3,993.0,54.1
30.9,77.0,8.7,985.0,90.5
18.5,45.0,19.6,986.1,79.4
36.3,64.3,17.8,1015.3,87.5
30.2,63.0,7.9,1015.2,98.1
30.2,70.9,10.0,1012.9,89.0
25.2,97.1,22.3,981.7,153.9
27.4,72.3,8.1,1016.6,119.9
15.1,69.7,5.4,981.8,110.7
34.0,92.5,3.0,1011.1,101.3
19.5,95.0,7.8,997.4,141.1
15.5,54.9,21.1,1008.7,95.0
38.1,52.1,3.4,1002.9,35.0
38.8,96.6,7.5,1024.6,111.0
39.3,78.3,3.1,1024.1,75.9
16.5,46.7,14.9,985.5,103.8
32.8,42.9,14.4,1001.9,82.3
15.8,65.0,23.8,983.9,151.2
24.9,67.4,27.2,1019.5,119.3
19.0,43.1,19.1,998.6,94.3
29.3,93.0,13.5,985.4,130.4
35.6,90.9,27.6,1020.3,181.1
36.3,98.4,16.9,1012.3,160.4
23.9,76.5,23.3,1025.0,150.5
19.6,91.6,14.4,1022.5,165.0
29.1,66.2,26.6,999.9,135.7
33.9,75.0,9.0,989.1,103.8
20.0,99.0,11.2,981.8,159.2
19.2,89.0,26.9,1020.6,157.0
21.5,58.2,23.3,981.4,127.7
15.2,65.2,18.8,980.8,134.7
35.6,53.8,10.6,987.8,54.2
32.4,44.2,5.6,1017.3,45.1
16.7,69.0,3.2,996.8,89.4
34.9,94.0,5.1,1012.6,124.3
30.1,57.9,2.9,991.0,69.3
25.0,73.1,14.9,1024.1,103.7
37.6,42.8,6.7,994.1,60.4
20.6,60.8,12.0,986.9,88.5
25.5,97.6,9.3,1008.9,155.2
29.7,77.5,22.9,994.0,134.1
19.7,46.0,21.5,1023.6,110.0
19.6,55.2,27.8,988.6,110.0
19.6,82.8,24.6,1017.8,144.0
24.3,60.0,6.3,1021.6,101.7
35.1,70.1,12.7,980.1,93.3
32.4,41.7,18.8,993.2,71.5
24.5,91.1,22.8,1022.5,167.6
34.0,44.6,22.7,1001.4,72.0
33.8,95.3,8.7,980.3,131.4
37.3,79.3,22.3,1006.8,152.1
17.6,95.5,2.3,1023.8,140.4
34.5,70.4,12.5,1009.2,95.4
28.9,90.5,25.8,984.1,161.7
31.8,98.3,7.7,1011.6,142.7
37.9,76.3,6.0,990.4,78.6
15.8,64.6,10.8,986.9,112.4
18.8,89.6,18.2,995.6,168.9
26.6,42.8,13.7,1012.9,54.0
31.8,95.7,21.3,1011.5,141.9
30.0,94.5,5.0,998.3,135.2
37.0,53.2,7.6,993.1,84.5
35.3,95.3,29.8,980.6,162.8
15.0,65.4,7.9,1014.5,119.6
19.4,71.1,7.1,997.7,102.5
31.3,67.9,23.6,1011.0,121.5
36.2,81.3,6.6,1007.1,114.2
16.7,61.9,3.4,989.8,100.7
15.5,55.4,22.9,1019.3,104.9
29.7,90.6,17.4,1014.8,160.1
20.9,91.7,3.5,980.9,140.9
26.0,70.0,25.7,1010.1,118.7
19.2,90.4,7.3,981.0,147.1
22.8,94.0,21.2,988.4,151.8
22.5,47.5,22.5,1017.9,82.8
35.1,40.7,8.6,1008.4,50.7
27.7,72.4,11.1,1003.8,99.1
27.1,99.7,27.4,1006.0,194.2
39.4,95.2,15.0,1015.0,142.8
40.0,70.6,11.6,986.4,94.4
20.0,67.8,14.2,1019.5,98.5
18.3,83.0,9.0,1005.8,141.6
39.7,89.7,9.4,986.0,137.2
27.8,98.0,17.8,1019.0,149.8
29.3,91.9,8.7,988.1,114.2
37.8,96.3,8.3,1010.5,124.5
30.2,76.9,29.2,985.1,138.6
23.8,95.7,3.8,986.1,137.1
26.3,48.9,19.1,1005.7,82.0
39.8,42.0,25.5,993.9,67.9
38.5,94.6,10.4,1001.5,140.3
22.9,49.5,4.9,1002.1,46.3
36.9,41.9,3.9,1003.4,27.0
29.3,77.2,9.4,993.8,110.1
24.9,49.2,22.5,981.6,115.2
27.6,73.5,9.2,1001.9,109.0
39.9,43.1,4.4,1001.9,60.2
25.4,70.8,14.0,1018.5,115.3
30.3,56.5,13.6,1018.5,89.0
20.8,64.8,10.3,1015.5,101.9
26.8,73.3,21.6,1002.8,128.6
29.6,79.1,7.6,992.4,120.6
27.0,71.4,9.4,981.0,101.0
28.8,57.7,8.4,1001.4,91.5
22.9,98.3,2.6,985.9,144.8
36.9,54.1,28.1,1001.6,103.0
39.9,41.3,16.3,991.3,72.9
16.3,52.2,25.6,989.7,123.5
15.4,59.9,9.9,993.7,113.3
18.7,63.1,14.9,983.3,107.6
26.3,70.2,8.7,1011.3,88.0
27.7,41.9,5.8,1012.1,47.4
28.4,73.5,10.8,1011.3,98.6
28.1,57.3,11.5,996.2,100.5
29.3,56.0,12.8,982.4,95.4
31.4,71.8,26.0,989.9,152.8
38.4,68.5,28.3,1005.2,129.0
16.8,75.1,6.2,1002.1,104.0
18.3,49.0,30.0,988.9,98.9
32.6,78.8,2.5,996.5,106.9
27.4,95.3,29.9,1015.4,184.4
21.8,54.1,5.1,997.0,62.1
39.8,49.1,12.4,989.0,60.6
33.8,65.6,15.6,988.7,107.3
29.0,52.5,10.6,1008.0,82.6
33.0,65.1,13.6,1006.2,118.4
15.2,43.7,15.5,1022.3,103.4
20.1,43.5,6.4,1018.7,73.7
36.9,60.3,28.1,1009.2,133.0
27.7,58.5,21.1,982.6,110.1
34.9,64.4,18.9,981.4,93.7
31.9,87.8,12.7,1024.5,132.9
17.5,41.4,20.6,991.7,101.6
38.4,74.9,14.0,982.7,116.8
15.1,67.8,22.2,1017.9,114.6
38.8,42.6,21.5,985.1,92.5
36.0,53.7,16.6,990.4,86.7
18.8,69.6,10.4,981.3,99.8
17.1,53.5,13.8,994.0,77.2
38.1,71.8,27.2,999.1,148.9
31.1,87.0,4.0,984.1,117.4
28.1,60.7,30.0,1019.6,139.7
37.5,97.9,28.3,1012.2,189.1
34.4,94.6,27.6,991.6,189.3
27.3,75.1,24.4,1019.3,138.0
38.3,99.6,4.1,998.6,130.1
20.7,59.9,24.4,996.6,112.2
27.9,48.3,28.7,1017.4,127.4
34.9,45.1,11.6,997.4,80.8
22.2,62.4,27.4,1014.8,131.3
38.2,68.4,17.3,1004.5,102.8
25.8,76.0,29.3,992.4,149.6
16.8,84.6,26.3,1015.1,154.0
26.1,65.3,7.6,1002.7,101.0
23.4,90.5,17.1,1017.6,170.9
16.3,58.1,26.1,1025.0,122.0
22.7,67.9,10.5,1014.9,105.5
15.3,88.4,9.8,1005.1,134.8
18.6,59.9,23.0,1015.2,112.7
15.8,47.3,26.4,1012.1,111.7
36.2,65.4,14.4,983.5,95.8
38.2,60.1,24.9,1012.7,114.3
38.5,77.6,20.3,984.2,118.5
17.5,40.4,16.4,1006.9,68.8
33.0,90.8,3.9,993.8,109.4
36.5,64.3,2.8,1005.1,59.5
32.7,50.6,23.7,991.3,109.6
23.8,94.0,5.7,1015.5,128.6
35.1,95.8,9.0,1008.5,140.5
30.7,73.4,14.7,987.0,109.1
15.4,62.4,22.2,1012.5,134.1
18.7,51.8,2.8,1012.5,69.1
26.9,40.7,18.6,1008.2,76.0
35.2,83.8,22.4,1019.9,149.9
36.7,86.9,25.5,989.7,145.2
23.0,92.5,4.2,990.8,133.6
39.1,67.1,24.2,1016.5,112.6
21.4,75.9,3.0,983.3,95.1
21.7,49.2,6.8,999.2,53.3
16.9,64.6,21.0,981.1,111.5
18.0,80.4,18.0,1009.6,146.5
21.3,51.2,9.6,987.9,73.0
23.8,46.4,3.7,1001.9,62.1
21.1,86.8,9.5,1013.9,130.9
15.6,99.5,3.9,1019.7,144.4
28.7,79.4,9.0,994.9,115.0
18.3,41.0,22.7,989.4,76.0
18.1,89.5,22.9,1010.2,157.7
17.4,94.3,8.3,993.1,151.3
20.1,46.5,13.5,995.9,69.2
37.5,60.2,9.2,1018.6,88.4
16.8,87.5,22.3,986.9,150.5
15.3,74.7,16.2,998.6,115.9
28.8,88.6,14.1,1003.4,145.1
36.3,42.7,28.1,990.8,101.8
22.1,99.9,7.6,994.7,156.7
32.5,79.6,23.6,1007.3,143.3
23.9,70.9,20.6,984.4,129.9
22.9,99.2,24.2,981.1,161.8
34.7,61.1,9.2,994.5,81.2
35.2,66.3,25.4,1000.8,116.1
20.0,53.4,29.1,1014.9,103.6
29.5,41.1,11.4,982.7,60.0
30.5,90.7,4.4,1004.0,110.3
28.4,45.1,12.9,1000.4,64.5
17.1,73.8,29.7,1001.7,141.4
30.9,40.6,4.4,1012.1,45.2
34.9,62.4,11.6,1005.0,87.4
19.4,52.8,26.8,987.3,118.8
30.2,56.0,3.6,1001.1,48.7
35.0,85.9,7.4,995.5,116.4
15.5,94.7,8.0,1021.6,127.0
24.1,47.5,29.7,988.2,116.1
31.4,96.5,14.0,1003.5,152.5
32.7,69.6,23.5,1020.6,115.0
20.0,61.1,4.3,1004.5,99.9
35.6,47.6,10.5,1023.0,58.1
36.1,63.4,18.9,994.6,119.9
19.1,43.0,17.8,1002.6,69.7
34.8,69.0,12.1,980.3,97.1
39.5,43.3,15.1,992.8,50.3
19.5,65.1,22.0,994.4,134.4
24.2,46.8,3.2,986.8,73.1
36.8,46.9,3.8,1024.1,63.5
37.2,89.5,26.6,986.8,161.7
26.5,93.6,18.4,1007.5,160.7
15.1,82.4,7.0,983.6,145.5
18.7,51.0,26.0,993.9,94.2
34.6,43.2,28.6,983.0,94.1
22.7,45.7,24.5,996.7,103.3
24.3,97.7,21.4,999.7,186.2
17.2,82.6,8.9,987.4,129.4
23.0,80.9,29.0,1006.6,164.1
27.4,74.7,22.3,1015.6,119.2
38.3,71.3,19.6,995.2,128.6
32.6,59.2,22.3,987.5,91.0
34.6,62.1,26.4,1000.7,110.9
23.7,91.5,15.2,983.9,139.2
19.1,92.3,17.9,987.8,157.6
20.3,67.3,18.7,1021.0,103.7
31.7,47.4,23.3,1015.6,89.6
35.4,41.1,6.4,1013.4,32.6
17.4,89.0,13.8,986.8,144.9
28.1,41.5,19.3,993.9,67.0
17.9,43.4,24.5,1018.2,116.9
28.9,76.7,28.6,1020.6,165.5
27.8,45.9,5.0,1021.8,56.1
17.9,94.4,10.3,988.7,152.8
30.6,66.6,23.5,1007.4,127.1
23.1,53.1,7.4,985.6,74.9
27.5,89.7,5.8,1002.9,108.1
38.6,64.3,23.0,990.4,117.4
31.2,44.0,3.1,995.1,36.5
32.6,75.4,25.0,980.7,137.3
24.0,54.3,11.4,1012.5,83.8
25.3,64.6,19.1,990.5,109.0
16.7,88.3,3.6,990.1,116.1
39.1,76.3,8.5,999.3,108.6
18.1,94.8,19.3,1013.3,160.4
19.0,81.6,16.0,1016.5,125.3
34.5,99.4,29.2,997.2,174.0
30.8,75.0,21.8,1005.2,144.4
17.3,94.4,22.1,1011.2,159.4
35.9,53.8,12.6,1015.6,76.9
21.3,89.6,2.4,1023.1,124.1
36.4,89.9,19.4,987.0,127.6
34.0,87.1,23.4,1012.2,160.2
16.5,56.3,25.2,985.5,105.3
33.6,75.9,3.5,996.2,105.0
18.8,44.7,27.2,982.5,91.3
26.9,61.6,15.4,998.0,121.2
34.8,53.7,5.4,991.8,48.7
39.6,49.4,8.3,1016.5,70.2
31.7,73.6,18.8,984.1,119.1
22.3,80.5,12.4,999.1,142.1
26.9,97.8,24.9,982.0,157.1
38.8,52.8,5.7,992.1,60.5
30.8,75.9,21.8,1004.2,133.6
23.0,85.1,8.3,1019.5,130.2
39.1,83.4,18.4,1001.5,117.3
25.6,90.1,26.9,1020.0,181.7
17.9,87.2,23.3,1014.0,143.2
29.0,85.6,27.6,985.6,150.2
39.1,58.4,22.1,1022.0,106.1
24.8,88.9,3.2,1004.9,114.0
34.1,86.2,14.7,1004.1,125.6
20.5,49.5,19.8,1016.8,88.6
39.7,45.5,14.1,992.7,68.9
26.3,72.4,16.9,1012.8,119.5
30.4,90.4,19.5,1012.0,161.7
19.8,100.0,18.2,990.8,178.3
25.2,41.8,26.1,998.0,113.4
18.2,54.8,13.7,997.7,93.5
37.6,48.1,18.6,985.7,84.3
35.5,69.1,12.3,988.8,109.4
15.9,65.4,4.3,1019.5,97.7
39.5,43.7,16.9,1004.2,49.7
18.4,74.7,24.4,981.0,142.3
27.5,69.2,20.4,1022.3,141.1
26.8,86.8,10.7,1009.7,128.9
34.9,82.0,28.4,1002.9,143.8
38.2,77.9,2.3,998.1,71.5
23.2,84.3,19.0,993.1,158.1
22.3,85.3,27.2,982.8,178.0
24.6,43.4,23.2,987.5,72.9
25.7,73.1,18.6,1023.7,137.7
24.0,45.1,17.1,989.1,95.3
26.5,51.8,20.2,992.5,101.3
33.8,56.3,6.5,995.3,50.5
33.3,89.3,7.6,995.8,131.0
21.3,88.1,3.1,1021.5,120.2
20.1,81.7,2.6,1015.2,128.5
36.6,52.1,21.7,1008.6,73.2
20.4,66.1,20.9,983.0,111.6
39.7,41.7,19.4,995.6,61.9
26.2,65.0,12.4,985.6,101.5
24.9,92.4,25.4,1003.1,155.2
32.8,63.4,29.3,984.6,114.7
28.9,60.0,29.6,993.4,108.1
25.2,73.2,14.9,999.8,100.4
19.8,92.5,12.3,1004.5,134.0
35.9,95.1,17.8,996.0,148.3
37.6,92.3,5.5,1003.9,100.9
16.6,91.4,19.7,1020.7,150.3
36.3,59.1,26.1,1005.7,111.2
26.3,79.5,27.9,994.0,134.7
33.0,83.4,21.9,993.6,141.4
15.3,41.8,5.2,983.0,44.1
35.0,87.2,3.6,1007.1,107.2
29.0,67.5,21.5,1009.3,139.5
35.2,48.8,29.6,1002.1,97.9
36.1,98.0,29.4,992.6,191.4
39.9,48.3,16.0,983.9,81.0
23.2,40.0,14.5,1012.7,79.2
37.4,78.3,13.1,989.9,129.8
15.8,97.6,14.4,1006.7,165.5
34.9,83.3,15.3,1024.2,135.4
25.2,62.7,22.6,1000.0,138.6
27.9,84.0,17.8,996.1,139.5
29.1,45.6,20.3,990.7,85.6
39.2,93.7,7.1,1024.3,111.7
18.9,42.0,9.5,1015.0,80.7
19.5,91.2,25.3,995.8,167.1
39.1,88.4,4.3,994.9,122.4
33.8,72.6,8.4,996.8,96.6
17.2,72.8,3.8,993.6,95.2
19.5,87.9,24.1,995.8,149.7
35.5,85.3,17.1,1010.7,136.5
29.6,62.9,10.3,1003.3,90.5
16.0,80.7,5.4,990.8,124.9
39.0,70.5,20.6,987.6,131.7
30.8,87.6,24.9,987.9,163.6
38.0,41.1,14.9,1023.3,69.2
36.4,46.9,6.3,1015.7,68.6
19.3,92.7,3.1,1024.3,121.0
31.1,68.8,20.9,1020.2,120.5
36.1,56.7,16.6,1001.0,85.2
34.3,87.4,7.0,1018.0,121.8
15.3,40.4,3.7,1020.7,45.1
22.3,63.5,28.9,994.7,131.0
37.8,62.7,29.1,1021.3,103.1
36.3,78.6,29.6,1018.6,142.6
30.3,84.9,29.9,1012.3,163.9
16.1,68.4,10.2,1009.0,117.8
21.7,68.2,26.7,992.9,121.3
26.8,80.7,26.1,993.1,138.4
37.7,89.9,16.9,995.0,144.6
23.0,71.6,22.2,1014.7,132.3
22.1,65.0,2.5,1021.4,68.5
31.7,82.4,22.3,1002.2,129.4
23.0,55.5,12.1,993.9,83.5
16.7,84.9,20.8,985.5,145.7
38.0,53.7,11.3,1022.2,74.5
16.8,93.0,23.3,1024.5,164.3
33.8,87.7,10.1,1022.1,118.2
34.7,76.4,23.1,988.4,143.9
22.6,78.7,11.7,1011.3,132.1
18.5,52.6,7.6,1002.1,61.1
21.9,97.6,22.6,996.8,159.8
30.7,56.6,27.4,996.8,106.7
29.3,67.3,18.3,986.9,110.4
25.5,54.6,11.6,1000.8,94.9
32.0,92.5,7.0,1018.1,141.3
39.6,47.2,12.4,991.3,75.4
24.5,56.2,21.7,1018.3,116.7
24.4,44.4,19.9,1017.2,77.3
29.0,70.7,27.2,995.6,118.8
24.0,47.2,3.0,1012.5,59.3
19.8,60.5,24.8,997.6,115.3
17.1,56.0,3.6,1012.4,77.3
36.7,65.5,16.3,1016.6,94.5
24.9,90.1,24.9,1002.7,153.7
28.8,93.1,25.2,995.3,180.4
33.2,86.2,24.2,1020.5,136.0
30.1,51.7,18.9,1003.1,82.3
37.8,74.4,19.3,1015.7,122.1
16.1,99.5,28.0,1008.6,172.6
15.7,52.0,19.9,1021.0,94.2
